"","lat","long","postal","x","y","street"
"1",1.34069538167717,103.949421189643,529889,40920.977896437,35873.106102284,"2 SIMEI STREET 3 DBS CHANGI GENERAL HOSPITAL SINGAPORE 529889"
"2",1.31044853153909,103.846650073396,229899,29483.6696137004,32528.2622909136,"100 BUKIT TIMAH ROAD DBS KK HOSPITAL SINGAPORE 229899"
"3",1.39429941695084,103.893001329443,544886,34641.9006557819,41800.1452928446,"110 SENGKANG EAST WAY OCBC SENGKANG GENERAL HOSPITAL SINGAPORE 544886"
"4",1.27854225616614,103.833999393042,169608,28075.7690915996,29000.2269865982,"1 HOSPITAL CRESCENT DBS SINGAPORE GENERAL HOSPITAL SINGAPORE 169608"
"5",1.42387760921528,103.837853664332,768828,28504.6886073053,45070.6687035132,"90 YISHUN CENTRAL OCBC KHOO TECK PUAT HOSPITAL SINGAPORE 768828"
"6",1.32060138297726,103.845486805526,308433,29354.2033983711,33650.9117954224,"11 JALAN TAN TOCK SENG DBS TAN TOCK SENG HOSPITAL SINGAPORE 308433"
"7",1.2867136665498,103.800862149263,159964,24387.8714941302,29903.8023034651,"378 ALEXANDRA ROAD DBS ALEXANDRA HOSPITAL SINGAPORE 159964"
"8",1.2944886015921,103.78368407095,119074,22476.1118029403,30763.5455845371,"5 LOWER KENT RIDGE ROAD DBS NUH MAIN BUILDING SINGAPORE 119074"
"9",1.33553382554428,103.743865452312,609606,18044.8064041045,35302.2426068373,"1 JURONG EAST STREET 21 DBS NG TENG FONG HOSPITAL SINGAPORE 609606"
"10",1.34149897479709,103.837774442377,574623,28495.889401759,35961.6575403567,"820 THOMSON ROAD 24-HOUR WALK-IN CLINIC (MOUNT ALVERNIA HOSPITAL) SINGAPORE 574623"
"11",1.32680246125855,103.813318177207,289891,25774.1583452225,34336.6009127423,"19 ADAM ROAD CRAWFURD HOSPITAL PTE LTD SINGAPORE 289891"
"12",1.31247326486217,103.853929522508,217562,30293.8018533811,32752.1523871757,"1 FARRER PARK STATION ROAD CONNEXION SINGAPORE 217562"
"13",1.30742793176078,103.819605016421,258500,26473.8079344053,32194.2601453457,"6A NAPIER ROAD GLENEAGLES HOSPITAL SINGAPORE 258500"
"14",1.30540799634699,103.835473484406,228510,28239.8211093275,31970.9020088986,"3 MOUNT ELIZABETH DBS MOUNT ELIZABETH HOSPITAL SINGAPORE 228510"
"15",1.32210979381602,103.844317495607,329563,29224.0700161448,33817.7035196964,"38 IRRAWADDY ROAD 24-HOUR WALK-IN CLINIC (MOUNT ELIZABETH NOVENA HOSPITAL) SINGAPORE 329563"
"16",1.3152013443941,103.909326837767,427990,36458.9889950035,33053.928694766,"321 JOO CHIAT PLACE DBS EAST SHORE HOSPITAL SINGAPORE 427990"
"17",1.30114329771677,103.857243718624,188770,30662.6522853011,31499.3461032882,"585 NORTH BRIDGE ROAD 24 HOUR WALK-IN CLINIC ACCIDENT & EMERGENCY (RAFFLES HOSPITAL) SINGAPORE 188770"
"18",1.32536165247809,103.841475039069,307677,28907.7316907831,34177.2761487104,"339 THOMSON ROAD 24-HR FAMILY WALK-IN-CLINIC (THOMSON MEDICAL CENTRE) SINGAPORE 307677"
"19",1.37205969849503,103.878071534648,547530,32980.4579466339,39340.9525524024,"5 LORONG NAPIRI SINGAPORE GENERAL HOSPITAL REHABILITATION MEDICINE SINGAPORE 547530"
"20",1.27754387747302,103.835624220901,168582,28256.5994699374,28889.8315381613,"10 HOSPITAL BOULEVARD OASIS@OUTRAM DAY HOSPICE SINGAPORE 168582"
"21",1.39602238832875,103.891834051543,544835,34511.9932845896,41990.6595796254,"1 ANCHORVALE STREET SENGKANG COMMUNITY HOSPITAL SINGAPORE 544835"
"22",1.4237674572872,103.837242211173,768024,28436.6428504307,45058.488533916,"2 YISHUN CENTRAL 2 YISHUN COMMUNITY HOSPITAL SINGAPORE 768024"
"23",1.33553382554428,103.743865452312,609606,18044.8064041045,35302.2426068373,"1 JURONG EAST STREET 21 DBS NG TENG FONG HOSPITAL SINGAPORE 609606"
"24",1.38401946175952,103.840355932142,569766,28783.1675872933,40663.357007781,"17 ANG MO KIO AVENUE 9 DBS ANG MO KIO COMMUNITY HOSPITAL SINGAPORE 569766"
"25",1.3228845004622,103.845973302636,329562,29408.3444370097,33903.3674829248,"71 IRRAWADDY ROAD REN CI COMMUNITY HOSPITAL SINGAPORE 329562"
"26",1.34168650601146,103.948799458078,529895,40851.7805638546,35982.6965131592,"8 SIMEI STREET 3 SAINT ANDREW'S COMMUNITY HOSPITAL SINGAPORE 529895"
"27",1.34960041173064,103.742182351385,659674,17857.5527661378,36857.6626226213,"2 BUKIT BATOK STREET 11 SAINT LUKE'S HOSPITAL SINGAPORE 659674"
